"BE","QPS Tables 2.1"
"JH","Project Sheet1     "
"JF"," "
"TB","B0A1"
"VT","【TOMA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"Total","National",,,,"North",,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","Aug (a)","Sep (b)","Nov (c)","Jan (d)"
"PV",,15.7068592212504,17.0640171407072,17.7876809299813,16.1796250590623,18.4626700993012,28.1361638793999,30.8065034852399,27.0252068182559,29.4403892944039
"MK",," "," "," "," ",c," ",c," "," "
"RW","蓝月亮 Blue Moon",5529.78685756348,1506.26715131332,1415.27787376521,1351.24183248494,1257.0,464.009332036145,457.858352174243,434.619497118628,383.0
"PV",,42.7231014567347,50.2075242587306,47.1789976946077,45.0349309510712,46.2302317028319,48.7295619324518,49.5513785448054,46.2302944745186,46.5936739659367
"MK",," ",bcd," "," "," "," "," "," "," "
"RW","立白 Liby",7049.53804877411,1859.52469209829,1845.07865342527,1699.93470325057,1645.0,542.241182914628,530.86571651279,454.987987660233,445.0
"PV",,54.4646904191155,61.9824517893991,61.5066222329436,56.6563587225771,60.5001838911364,56.9453532092023,57.4525460777745,48.3968823105052,54.1362530413625
"MK",," ",c,c," ",c,c,c," ",c
"RW","好爸爸 Kispa",1677.62314542258,506.571865212711,380.029927680813,387.021352529059,404.0,167.793254893317,132.638791885257,123.750177176637,127.0
"PV",,12.9613067726151,16.885264469375,12.6684882271462,12.8988604916734,14.8584038249356,17.6213951781786,14.3547342867535,13.163254686175,15.4501216545012
"MK",," ",bcd," "," ",bc,bc," "," "," "
"RW","雕牌 Diaopai",5851.38675372277,1385.4869334834,1471.04636310145,1569.85345713791,1425.0,446.854936355313,480.319935603323,501.707079486615,435.0
"PV",,45.2077804047662,46.1816277161531,49.0380682549538,52.320939409855,52.4089738874586,46.9280331074286,51.9822666522839,53.366372604969,52.9197080291971
"MK",," "," ",a,ab,ab," ",a,a,a
"RW","超能 Chaoneng",2859.7176942848,824.58812928191,712.997023061147,631.132541941741,691.0,311.932410671057,244.264513014191,217.867877309789,232.0
"PV",,22.0941624582583,27.4855150816278,23.7681133371866,21.0347324690579,25.4137550570063,32.758672455644,26.435344669267,23.1745151594538,28.2238442822384
"MK",," ",bcd,c," ",c,bcd," "," ",c
"RW","奥妙 Omo",2309.05989865324,714.950847998675,558.075925027611,502.033125626961,534.0,179.239956454548,153.484376176259,116.113048536502,123.0
"PV",,17.8397834963403,23.8310395426174,18.6037408401268,16.732036119828,19.6395733725634,18.8235105541831,16.6107320932497,12.3508965008797,14.963503649635
"MK",," ",bcd,c," ",c,cd,c," "," "
"RW","洁霸 Attack",144.535368690851,63.4574019820852,16.9641915867473,22.1137751220187,42.0,21.5386503887802,0.932437315410067,2.9556196525992,2.0
"PV",,1.11667942720429,2.11518856175921,0.565509834215644,0.737020059433905,1.54468554615668,2.26195665819008,0.100912332746096,0.314388028609402,0.24330900243309
"MK",," ",bc," "," ",bc,bcd," "," "," "
"RW","威露士Walch",554.374838055503,162.01832862046,151.586996025538,117.769513409505,123.0,58.5922550559533,52.7147634945638,14.8418587309438,29.0
"PV",,4.28309681030672,5.40046243289458,5.05322853454556,3.92508711396591,4.52372195660169,6.15327047191516,5.70501594743207,1.5787223174055,3.52798053527981
"MK",," ",c,c," "," ",cd,cd," ",c
"RW","白猫 Baimao",849.163426203155,175.294085775951,196.023609743382,241.845730683822,236.0,46.7543236039021,69.1433149784607,96.5466080938749,82.0
"PV",,6.56063174684657,5.84297550161296,6.5345453381305,8.06036752290871,8.67966164030894,4.91006872139538,7.48298367403499,10.2696223991017,9.97566909975669
"MK",," "," "," ",ab,ab," ",a,ab,ab
"TE"
"TB","B2A1"
"VT","【ABA】"
"HT","Total wave"
"BT","b1.All Respondents"
"CH",,"Total","National",,,,"North",,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","Aug (a)","Sep (b)","Nov (c)","Jan (d)"
"RU","Unweighted row",11887.0,2459.0,2747.0,2738.0,2719.0,835.0,819.0,838.0,822.0
"RT","总体",12943.3179451249,3000.0825046684,2999.80487700562,3000.43056345088,2719.0,952.213222600581,924.007294287963,940.118383537841,822.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","汰渍 Tide",11285.0614659776,2670.04439179293,2545.06464867553,2634.95242550917,2365.0,862.118310763922,774.186735709911,818.372081015007,708.0
"PV",,87.1883199796396,88.9990321145533,84.8410064329248,87.8191436124632,86.9805075395366,90.5383679098047,83.7857818326528,87.049896624223,86.1313868613139
"MK",," ",bd," ",b,b,bcd," ",b," "
"RW","碧浪 Ariel",10045.024850109,2382.68782949236,2261.98297704158,2307.35404357512,2144.0,865.588495367146,796.351123650666,826.788441913199,711.0
"PV",,77.6078042175614,79.4207434557109,75.4043369413902,76.900764566315,78.8525193085693,90.9028014758234,86.1845061801521,87.9451414195136,86.4963503649635
"MK",," ",bc," "," ",bc,bcd," "," "," "
"RW","蓝月亮 Blue Moon",11756.3449837161,2743.32300203364,2683.19530235559,2754.82667932682,2481.0,883.251189064014,844.018136049016,868.742624776525,750.0
"PV",,90.8294537270797,91.4415852818974,89.4456610469255,91.8143786723202,91.2467819051122,92.7577109937388,91.3432330314463,92.4077903367111,91.2408759124088
"MK",," ",b," ",b,b," "," "," "," "
"RW","立白 Liby",12029.2534246769,2784.0947848009,2790.71924797293,2806.43939190307,2541.0,885.4830333859,864.506013971772,866.540067455966,744.0
"PV",,92.9379427722989,92.8006073322513,93.030025698158,93.5345555430987,93.4534755424789,92.9920959265368,93.5605183331325,92.1735052339913,90.5109489051095
"MK",," "," "," "," "," ",d,d," "," "
"RW","好爸爸 Kispa",6800.33843026339,1813.22133396818,1516.22847460994,1486.88862168529,1404.0,605.451175041124,489.225648195645,461.490255764556,438.0
"PV",,52.5393755997837,60.439048964375,50.5442366012627,49.5558417447652,51.6366311143803,63.5835714807217,52.9460807528192,49.0885258543591,53.2846715328467
"MK",," ",bcd," "," "," ",bcd," "," ",c
"RW","雕牌 Diaopai",11321.8174693681,2597.43425661888,2578.72923025719,2643.65398249201,2439.0,833.308312535975,800.675915975835,846.966285641875,727.0
"PV",,87.4722966504304,86.5787608366449,85.9632321429936,88.1091538892828,89.7020963589555,87.5127852415381,86.6525536027108,90.0914502335953,88.4428223844282
"MK",," "," "," ",ab,abc," "," ",ab," "
"RW","超能 Chaoneng",11023.3367270044,2631.29992409615,2420.76595332254,2620.27084958574,2346.0,864.330281966097,761.103861845272,833.057814921285,703.0
"PV",,85.1662361516534,87.7075853747892,80.6974470865895,87.3298279754921,86.2817212210371,90.7706657974705,82.3698975701027,88.6120120092039,85.5231143552311
"MK",," ",b," ",b,b,bd," ",bd,b
"RW","奥妙 Omo",10072.317772147,2502.06021086888,2245.64993899326,2345.60762228487,2063.0,775.651451928812,658.120934752588,763.995640810371,590.0
"PV",,77.8186691762503,83.3997134070627,74.8598669269063,78.1757008763142,75.8734828981243,81.4577484873018,71.2246471235634,81.2658973793612,71.7761557177616
"MK",," ",bcd," ",bd," ",bd," ",bd," "
"RW","洁霸 Attack",2835.15730172857,705.801094028662,681.608339191117,639.74786850879,569.0,188.72009671602,172.052189169092,165.136644854751,124.0
"PV",,21.904409006629,23.5260561311354,22.7217558187148,21.3218688111548,20.926811327694,19.8191006212462,18.6202198005022,17.5655159761168,15.0851581508516
"MK",," ",cd," "," "," ",d,d," "," "
"RW","威露士Walch",4765.48106396877,1162.54656125804,1148.30644665755,1133.62805605319,957.0,363.219629124569,358.663337866734,310.807425952537,277.0
"PV",,36.8180792913589,38.7504863432593,38.2793712837675,37.7821793266019,35.1967635159985,38.1447789742494,38.816072133188,33.0604561505234,33.698296836983
"MK",," ",d,d,d," ",cd,cd," "," "
"RW","白猫 Baimao",8178.29659783735,1923.35979561934,1800.38051720218,1990.55628501584,1678.0,639.741465732754,587.593529393865,698.196159128103,544.0
"PV",,63.185472477076,64.1102300562207,60.0165874454908,66.342354636144,61.7138653916881,67.1846862182361,63.591871300828,74.266833981127,66.1800486618005
"MK",," ",bd," ",abd," "," "," ",abd," "
"RW","其他（请填入）",292.635486980773,44.9782186664446,81.7521472196926,90.9051210946358,51.0,16.8851096059317,21.8203950560219,25.8844533668617,25.0
"PV",,2.26090008930819,1.49923272431523,2.7252488268936,3.02973587197709,1.87568959176168,1.77324880658734,2.36149597421053,2.75331849904409,3.04136253041363
"MK",," "," ",ad,ad," "," "," "," ",a
"TE"
"TB","B3AK1"
"VT","【P3M】"
"HT","Total wave"
"BT","b37.M1"
"CH",,"Total","National",,,,"North",,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","Aug (a)","Sep (b)","Nov (c)","Jan (d)"
"RU","Unweighted row",5842.0,1137.0,1306.0,1310.0,1319.0,392.0,378.0,412.0,399.0
"RT","总体",6588.77416701021,1499.8449948612,1499.56313445451,1500.36603769448,1319.0,479.184270756548,451.016277096365,467.038604843333,399.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","汰渍 Tide",2292.9405420903,522.406826302063,516.560220993302,519.973494794931,412.0,152.399704875822,140.477815796324,163.486824326277,103.0
"PV",,34.8007153374748,34.8307210473044,34.447380648712,34.6564426100942,31.2357846853677,31.8039873544283,31.1469503275399,35.0049915854639,25.8145363408521
"MK",," ",d,d,d," ",d,d,d," "
"RW","碧浪 Ariel",1272.5038640545,302.700965838903,286.453314323371,234.349583892229,250.0,155.464540307861,134.106876409901,135.710097096325,116.0
"PV",,19.3132111042125,20.1821499472294,19.1024510900352,15.6194940437561,18.9537528430629,32.4435816856863,29.7343761678135,29.0575759024993,29.0726817042607
"MK",," ",c,c," ",c," "," "," "," "
"RW","蓝月亮 Blue Moon",3338.75267660702,785.197731554705,780.584061081704,721.970883970606,632.0,234.470340268708,233.372522743478,202.887637146128,193.0
"PV",,50.6733512483103,52.3519253152803,52.0540978333435,48.119649860911,47.9150871872631,48.9311428980172,51.7437029647634,43.4412990793741,48.3709273182957
"MK",," ",cd,cd," "," "," ",c," "," "
"RW","立白 Liby",3638.23401681971,827.071300086223,799.79494722452,832.367769508965,721.0,257.511852224463,227.425383903335,260.445345598223,205.0
"PV",,55.21867838537,55.1437850524522,53.3351966881647,55.4776466940037,54.6626231993935,53.7396296038468,50.4250944927077,55.7652714138242,51.3784461152882
"MK",," "," "," "," "," "," "," "," "," "
"RW","好爸爸 Kispa",1168.71546330266,350.568566167993,227.257242742595,217.889654392071,233.0,124.983888507173,75.4535326116473,56.956653046908,75.0
"PV",,17.7379802931231,23.3736531020951,15.1548966176248,14.5224331208462,17.6648976497346,26.0826358740544,16.7296695137958,12.1952773188876,18.796992481203
"MK",," ",bcd," "," ",bc,bcd,c," ",c
"RW","雕牌 Diaopai",2731.3543340905,517.485306361161,665.246381638404,642.622646090932,525.0,168.834892397781,190.009758817655,208.361343242654,161.0
"PV",,41.4546661466454,34.5025858094789,44.3626791265709,42.8310578849419,39.8028809704321,35.2338135246428,42.12924643007,44.6133020015655,40.3508771929825
"MK",," "," ",ad,a,a," ",a,a," "
"RW","超能 Chaoneng",2507.3194532524,648.17054775598,557.739464469924,535.4094410265,460.0,237.205326530645,178.436233001868,170.440394883833,153.0
"PV",,38.054414822813,43.2158356347992,37.1934633264247,35.6852546362107,34.8749052312358,49.5019016705493,39.5631470665841,36.4938557790114,38.3458646616541
"MK",," ",bcd," "," "," ",bcd," "," "," "
"RW","奥妙 Omo",1476.1768694418,376.170329479326,326.417625399462,329.588914563011,260.0,84.5799472087911,86.8350788765662,76.4399733071069,65.0
"PV",,22.4044235243784,25.0806137146284,21.76751467808,21.9672337471375,19.7119029567854,17.6508187706692,19.2532028856273,16.3669496513567,16.2907268170426
"MK",," ",bcd," "," "," "," "," "," "," "
"RW","洁霸 Attack",171.79326892686,50.5926829172733,44.3774663423926,22.8231196671936,32.0,10.3728951176831,15.0336416172174,6.09647191452648,6.0
"PV",,2.60736313876143,3.37319410276495,2.959359651005,1.52117010741356,2.42608036391205,2.16469858271978,3.33328138709398,1.30534646414755,1.50375939849624
"MK",," ",c,c," ",c," ",cd," "," "
"RW","威露士Walch",644.43209955268,171.546454500858,155.628377191227,139.257267860596,107.0,53.7697770427644,48.0114728108499,32.7629478289371,37.0
"PV",,9.7807586543083,11.4376122258376,10.3782477453234,9.28155292521709,8.11220621683093,11.2211064352908,10.6451751852388,7.01504061745119,9.27318295739348
"MK",," ",cd,d," "," ",c,c," "," "
"RW","白猫 Baimao",810.220313914629,151.183191078067,193.536725818119,195.500397018444,138.0,52.7610808826654,80.337840857484,82.836055005493,60.0
"PV",,12.2969810981135,10.0799210315768,12.9062072393852,13.0301801098389,10.4624715693707,11.0106036659686,17.812625605155,17.7364470830586,15.0375939849624
"MK",," "," ",ad,ad," "," ",a,a,a
"RW","其他（请填入）",68.4840396034919,0.0,18.2997090541864,23.1843305493056,17.0,0.0,9.86629962574114,9.54337841694469,6.0
"PV",,1.03940487058108,0.0,1.22033601878611,1.54524495801915,1.28885519332828,0.0,2.18757063254129,2.0433810648578,1.50375939849624
"MK",," "," ",a,a,a," ",a,a,a
"RW","以上均无",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"PV",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MK",," "," "," "," "," "," "," "," "," "
"TE"
"TB","BS4AK1"
"VT","【CONSIDERATION SET】"
"HT","Total wave"
"BT","b37.M1"
"CH",,"Total","National",,,,"North",,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","Aug (a)","Sep (b)","Nov (c)","Jan (d)"
"RU","Unweighted row",5842.0,1137.0,1306.0,1310.0,1319.0,392.0,378.0,412.0,399.0
"RT","总体",6588.77416701021,1499.8449948612,1499.56313445451,1500.36603769448,1319.0,479.184270756548,451.016277096365,467.038604843333,399.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RW","汰渍 Tide",3496.15667764216,905.131823576823,904.116959341713,950.907894723633,736.0,271.001995246731,260.293104263615,321.413911725,204.0
"PV",,53.0623237194457,60.3483577755037,60.2920236279748,63.3783937274957,55.7998483699773,56.554860371119,57.7125743530537,68.8195597519862,51.1278195488722
"MK",," ",d,d,d," "," ",d,abd," "
"RW","碧浪 Ariel",2524.49669313591,679.920497637225,685.995439279051,603.580756219636,555.0,303.97779083061,274.344923731795,271.957608919479,228.0
"PV",,38.3151194614621,45.332717711949,45.7463526221317,40.2289002187174,42.0773313115997,63.4365127116301,60.8281646724642,58.2302203927461,57.1428571428571
"MK",," ",c,cd," "," ",d," "," "," "
"RW","蓝月亮 Blue Moon",4053.98709542516,1053.93060529649,1092.38026980288,1024.67622032578,883.0,306.48910705793,320.863608897806,297.864276636985,255.0
"PV",,61.5287000687222,70.269301755014,72.8465674238015,68.2950823054045,66.9446550416983,63.9605942352902,71.1423567600532,63.7772281665887,63.9097744360902
"MK",," ",d,cd," "," "," ",acd," "," "
"RW","立白 Liby",4179.96372418625,1049.19975029998,1091.39302587109,1081.37094801518,958.0,331.071376332068,327.68321238818,329.893111314939,274.0
"PV",,63.4406889390018,69.9538788271299,72.7807319875267,72.0738087138294,72.6307808946171,69.0906184815633,72.65440939245,70.6350841009388,68.671679197995
"MK",," "," "," "," "," "," "," "," "," "
"RW","好爸爸 Kispa",1832.15408664917,569.805636315974,454.109910703837,398.238539629359,410.0,187.607186035658,134.178942943698,104.251193411353,132.0
"PV",,27.8072072316989,37.9909682846063,30.2828137255472,26.5427588751148,31.0841546626232,39.1513656613685,29.7503548669106,22.3217507782519,33.0827067669173
"MK",," ",bcd,c," ",c,bcd,c," ",c
"RW","雕牌 Diaopai",3185.19867941495,721.717443841631,890.23854241958,846.24269315374,727.0,226.158271528364,258.127524472914,271.512664423952,224.0
"PV",,48.3428115561032,48.1194687660654,59.366526287899,56.402415936721,55.117513267627,47.1965140198152,57.2324187798131,58.1349510743402,56.140350877193
"MK",," "," ",ad,a,a," ",a,a,a
"RW","超能 Chaoneng",3631.88287687693,951.848266356164,928.431474759883,941.603135760878,810.0,321.863314278963,304.688660033309,295.443611074672,253.0
"PV",,55.1222850384167,63.4631091624405,61.9134635566787,62.7582277993831,61.4101592115239,67.1690065641756,67.5560230320042,63.2589272087642,63.4085213032581
"MK",," "," "," "," "," "," "," "," "," "
"RW","奥妙 Omo",2717.27620525182,754.125287565351,695.191140971973,692.959776714501,575.0,190.2174158283,200.904401700033,207.059739823347,154.0
"PV",,41.2409977391112,50.2802149654898,46.3595779996859,46.1860478913086,43.5936315390447,39.6960892576836,44.5448228594878,44.3346091042742,38.5964912280702
"MK",," ",bcd," "," "," "," ",d,d," "
"RW","洁霸 Attack",440.601136406501,120.779072735721,130.494055649443,89.328008021337,100.0,29.4269223289755,44.5110014635576,22.2592024321652,25.0
"PV",,6.68714885710573,8.05277032956983,8.70213815285024,5.95374767070854,7.58150113722517,6.14104513124264,9.86904546995922,4.76603051682035,6.265664160401
"MK",," ",c,c," ",c," ",acd," "," "
"RW","威露士Walch",957.138268428699,243.016005760291,284.768352351696,238.353910316714,191.0,78.1970011078427,101.348297180357,53.3410857531518,63.0
"PV",,14.5268033805296,16.2027413894714,18.9900875667555,15.886384010863,14.4806671721001,16.3187746092716,22.4710952413593,11.4211299023225,15.7894736842105
"MK",," "," ",acd," "," ",c,acd," ",c
"RW","白猫 Baimao",1308.96750507782,300.875802373393,362.589869410819,347.501833293612,298.0,90.0748060278419,136.711943421638,134.7578139745,115.0
"PV",,19.8666318179758,20.0604598077975,24.179700145984,23.1611369867847,22.592873388931,18.7975297865327,30.3119755015911,28.8536777424865,28.8220551378446
"MK",," "," ",a,a," "," ",a,a,a
"RW","其他（请填入）",93.9284803858313,0.0,18.2997090541864,42.6287713316449,33.0,0.0,9.86629962574114,13.9434183841863,13.0
"PV",,1.4255835456636,0.0,1.22033601878611,2.84122475853625,2.50189537528431,0.0,2.18757063254129,2.98549589682498,3.25814536340852
"MK",," "," ",a,ab,ab," ",a,a,a
"RW","均不考虑",152.186780051798,0.0,51.3811863015634,54.8055937502346,46.0,0.0,6.63823545903138,21.6721587280195,17.0
"PV",,2.30978898645203,0.0,3.42641034051922,3.65281487139305,3.48749052312358,0.0,1.47183944264012,4.64033561749984,4.26065162907268
"MK",," "," ",a,a,a," ",a,ab,ab
"TE"
"TB","B5N07"
"VT","【Equity Score】"
"HT","Total wave"
"BT","b37.M1"
"CH",,"Total","National",,,,"North",,,
"CL",,"(a)","Aug (a)","Sep (b)","Nov (c)","Jan (d)","Aug (a)","Sep (b)","Nov (c)","Jan (d)"
"RU","Unweighted row",5835.0,1134.0,1304.0,1310.0,1319.0,390.0,376.0,412.0,399.0
"RT","总体",6582.58954377758,1497.5402726864,1497.68323339668,1500.36603769448,1319.0,477.566062757099,449.136376038539,467.038604843333,399.0
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
"RS","汰渍 Tide",9.97798645550743,11.5468990037909,11.1812639708985,11.5898888914262,10.8066533558853,11.0820946439434,10.1512618950714,11.9874461714633,10.5150360398154
"MK",," ",d," ",d," "," "," ",bd," "
"RS","碧浪 Ariel",7.82389489847928,9.24045042665141,8.97807736818343,8.04435278173087,9.20981989936531,12.204290329212,11.2096379568574,10.3907482181722,12.3343884282475
"MK",," ",c,c," ",c,c," "," ",c
"RS","蓝月亮 Blue Moon",14.715405721542,15.8956213183767,16.5324318050489,17.38547310468,16.8432323231363,14.3174428938905,15.2020151288459,17.0901129880465,16.2461163299164
"MK",," "," "," ",a," "," "," ",ab,a
"RS","立白 Liby",12.1190086025439,13.2464582542987,14.2390977032418,13.7667973790001,13.6136933113489,12.3462264487421,12.7593117138443,12.7519006853778,11.9506813165244
"MK",," "," ",a," "," "," "," "," "," "
"RS","好爸爸 Kispa",5.65688250053434,7.30616857296818,5.90432431651365,5.81065837450804,6.6222379880246,7.5386795892167,6.09898974429149,4.91361835645248,7.04718073695219
"MK",," ",bc," "," ",bc,bc,c," ",c
"RS","雕牌 Diaopai",8.98431462989208,8.66731281046762,10.5884156052902,11.2475361090223,10.1795995792957,8.77382926490235,10.2888835849059,11.2909206986377,9.69348399594552
"MK",," "," ",a,ad,a," ",a,ad," "
"RS","超能 Chaoneng",10.7610231848896,12.410939130807,11.6296842661125,12.0659037801022,12.6828371085294,13.6758606500705,12.7871882715379,12.3488176547694,13.0425605908114
"MK",," "," "," "," ",b," "," "," "," "
"RS","奥妙 Omo",8.2446249957325,10.0901101695229,8.82028469665691,9.24025675644014,9.16366643947283,8.68477041063277,7.54107599719132,9.29599337395442,7.59832349316645
"MK",," ",bcd," "," "," "," "," ",bd," "
"RS","洁霸 Attack",1.67109001477301,2.00256067221679,2.07338547402466,1.71474167098841,1.76131127780733,1.6350306676473,2.09006722556356,1.21195762022043,0.943207549343521
"MK",," "," ",c," "," ",d,cd," "," "
"RS","威露士Walch",3.80782599127871,4.37618203151199,4.89268643724729,3.93643660885138,4.00155912140215,4.63072282859495,5.58911314700568,2.88172422982463,4.50395388717535
"MK",," "," ",cd," "," ",c,c," ",c
"RS","白猫 Baimao",4.57080205835894,5.21729760938752,5.16034835678227,5.19795454325038,5.11538959573217,5.11105227314741,6.28245533488511,5.83676000308126,6.12506763210191
"MK",," "," "," "," "," "," ",a," ",a
"TE"
"TB","EA8"
"VT","【Equity Attribute-Aug】"
"HT","Summary-Attribute"
"BT","主品牌"
"CH",,"Summary-Attribute",,,,,,,,,,
"CL",,"汰渍","碧浪","蓝月亮","立白","好爸爸","雕牌","超能","奥妙","洁霸","威露士","白猫"
"RU","Unweighted row",844.0,791.0,889.0,894.0,575.0,866.0,894.0,821.0,238.0,355.0,735.0
"RT","总体",1122.4846380196,1052.0830082393,1188.4227249128,1203.55106577112,777.32851276901,1140.23802998375,1172.97921737,1092.25113529774,328.715965965032,481.064326573223,975.640326634903
"PV",,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
