
Project Sheet1


Table B0A1
【TOMA】
by Total wave
Base: b1.All Respondents

                                                                                                             1st
                            1st half                               National                              half-North                                North
                          ------------ ---------------------------------------------------------------- ------------ ----------------------------------------------------------------
                                                Aug          Sep          Nov          Jan        March                       Aug          Sep          Nov          Jan        March
                                   (a)          (a)          (b)          (c)          (d)          (e)          (a)          (a)          (b)          (c)          (d)          (e)

Unweighted row                    7944         2459         2747         2738         2719         4148         2492          835          819          838          822         1710

总体                              9000         3000         3000         3000         2719         4148         2816          952          924          940          822         1710
                                 100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0
汰渍 Tide                          502          157          178          167          157          251          127           37           45           45           41           92a
                                   5.6          5.2          5.9          5.6          5.8          6.1          4.5          3.9          4.8          4.8          5.0          5.4
碧浪 Ariel                         401          146          127          127          135          247abcd      229           88b          65           76           77b         178bc
                                   4.5          4.9          4.2          4.2          5.0          6.0          8.1          9.3          7.0          8.1          9.4         10.4
蓝月亮 Blue Moon                  1988          675e         663e         650e         584e         822          614          207          219ce        188          184e         329
                                  22.1         22.5         22.1         21.7         21.5         19.8         21.8         21.7         23.7         19.9         22.4         19.2
立白 Liby                         2366          762          826ae        778          702         1024          583          197          192          195          160          352
                                  26.3         25.4         27.5         25.9         25.8         24.7         20.7         20.6         20.8         20.7         19.5         20.6
好爸爸 Kispa                       218           86b          59           73           62          119b          65           27           22           17           24           49c
                                   2.4          2.9          2.0          2.4          2.3          2.9          2.3          2.8          2.4          1.8          2.9          2.9
雕牌 Diaopai                      1389          380          479a         530ab        496ab        822abc       468          122          171a         175a         162a         345a
                                  15.4         12.7         16.0         17.7         18.2         19.8         16.6         12.8         18.5         18.6         19.7         20.2
超能 Chaoneng                      648          296bcde      166          185          192b         289b         246          119bcde       58           69           76b         146b
                                   7.2          9.9          5.5          6.2          7.1          7.0          8.7         12.5          6.3          7.3          9.2          8.5
奥妙 Omo                           544          224bcde      164          155          136          200          148           59de         41d          48d          20           66d
                                   6.0          7.5          5.5          5.2          5.0          4.8          5.3          6.2          4.5          5.1          2.4          3.9
洁霸 Attack                         40           28bcde        5            7            8            8           10            9bcde        -            1            -            1
                                    .4           .9           .2           .2           .3           .2           .4          1.0            -           .1            -           .1
威露士Walch                        116           55bcde       28           32           23           32           31           18bce         8            5            8           11
                                   1.3          1.8           .9          1.1           .8           .8          1.1          1.9           .9           .5          1.0           .6
白猫 Baimao                        120           34           33           53ab         39           60           53            9           17           28ade        12           23
                                   1.3          1.1          1.1          1.8          1.4          1.4          1.9           .9          1.8          3.0          1.5          1.3

Project Sheet1


Table B1A1
【UBA】
by Total wave
Base: b1.All Respondents

                                                                                                             1st
                            1st half                               National                              half-North                                North
                          ------------ ---------------------------------------------------------------- ------------ ----------------------------------------------------------------
                                                Aug          Sep          Nov          Jan        March                       Aug          Sep          Nov          Jan        March
                                   (a)          (a)          (b)          (c)          (d)          (e)          (a)          (a)          (b)          (c)          (d)          (e)

Unweighted row                    7944         2459         2747         2738         2719         4148         2492          835          819          838          822         1710

总体                              9000         3000         3000         3000         2719         4148         2816          952          924          940          822         1710
                                 100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0
汰渍 Tide                         2694          919          878          897          879bc       1392abc       834          300c         281          253          249          592bcd
                                  29.9         30.6         29.3         29.9         32.3         33.6         29.6         31.5         30.4         26.9         30.3         34.6
碧浪 Ariel                        1531          512          534          485          502c         888abcd      807          268          285c         254          242          572acd
                                  17.0         17.1         17.8         16.2         18.5         21.4         28.6         28.1         30.8         27.0         29.4         33.5
蓝月亮 Blue Moon                  4273         1506bcde     1415e        1351         1257e        1820         1356          464e         458e         435          383e         734
                                  47.5         50.2         47.2         45.0         46.2         43.9         48.2         48.7         49.6         46.2         46.6         42.9
立白 Liby                         5405         1860ce       1845ce       1700         1645ce       2408         1528          542c         531c         455          445c         924c
                                  60.0         62.0         61.5         56.7         60.5         58.1         54.3         56.9         57.5         48.4         54.1         54.0
好爸爸 Kispa                      1274          507bcde      380          387          404bc        633bc        424          168bce       133          124          127          252
                                  14.2         16.9         12.7         12.9         14.9         15.3         15.1         17.6         14.4         13.2         15.5         14.7
雕牌 Diaopai                      4426         1385         1471a        1570ab       1425ab       2189ab       1429          447          480a         502a         435a         920a
                                  49.2         46.2         49.0         52.3         52.4         52.8         50.7         46.9         52.0         53.4         52.9         53.8
超能 Chaoneng                     2169          825bcde      713c         631          691c        1052c         774          312bcde      244          218          232c         459c
                                  24.1         27.5         23.8         21.0         25.4         25.4         27.5         32.8         26.4         23.2         28.2         26.8
奥妙 Omo                          1775          715bcde      558c         502          534ce        727          449          179cde       153c         116          123          256c
                                  19.7         23.8         18.6         16.7         19.6         17.5         15.9         18.8         16.6         12.4         15.0         15.0
洁霸 Attack                        103           63bce        17           22           42bce        35           25           22bcde        1            3            2            6
                                   1.1          2.1           .6           .7          1.5           .8           .9          2.3           .1           .3           .2           .4
威露士Walch                        431          162ce        152ce        118          123e         146          126           59cde        53cde        15           29c          50c
                                   4.8          5.4          5.1          3.9          4.5          3.5          4.5          6.2          5.7          1.6          3.5          2.9
白猫 Baimao                        613          175          196          242ab        236ab        336ab        212           47           69a          97abe        82abe       126a
                                   6.8          5.8          6.5          8.1          8.7          8.1          7.5          4.9          7.5         10.3         10.0          7.4

Project Sheet1


Table B2A1
【ABA】
by Total wave
Base: b1.All Respondents

                                                                                                             1st
                            1st half                               National                              half-North                                North
                          ------------ ---------------------------------------------------------------- ------------ ----------------------------------------------------------------
                                                Aug          Sep          Nov          Jan        March                       Aug          Sep          Nov          Jan        March
                                   (a)          (a)          (b)          (c)          (d)          (e)          (a)          (a)          (b)          (c)          (d)          (e)

Unweighted row                    7944         2459         2747         2738         2719         4148         2492          835          819          838          822         1710

总体                              9000         3000         3000         3000         2719         4148         2816          952          924          940          822         1710
                                 100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0        100.0
汰渍 Tide                         7850         2670bd       2545         2635b        2365b        3670bd       2455          862bcde      774          818b         708         1508b
                                  87.2         89.0         84.8         87.8         87.0         88.5         87.2         90.5         83.8         87.0         86.1         88.2
碧浪 Ariel                        6952         2383bc       2262         2307         2144bc       3232b        2489          866bcde      796          827          711         1493
                                  77.2         79.4         75.4         76.9         78.9         77.9         88.4         90.9         86.2         87.9         86.5         87.3
蓝月亮 Blue Moon                  8181         2743be       2683         2755be       2481be       3733         2596          883e         844          869e         750         1531
                                  90.9         91.4         89.4         91.8         91.2         90.0         92.2         92.8         91.3         92.4         91.2         89.5
立白 Liby                         8381         2784         2791         2806         2541         3874         2617          885d         865d         867          744         1587d
                                  93.1         92.8         93.0         93.5         93.5         93.4         92.9         93.0         93.6         92.2         90.5         92.8
好爸爸 Kispa                      4816         1813bcde     1516         1487         1404e        2037         1556          605bcde      489          461          438c         859
                                  53.5         60.4         50.5         49.6         51.6         49.1         55.3         63.6         52.9         49.1         53.3         50.2
雕牌 Diaopai                      7820         2597         2579         2644ab       2439abc      3708ab       2481          833          801          847ab        727         1546ab
                                  86.9         86.6         86.0         88.1         89.7         89.4         88.1         87.5         86.7         90.1         88.4         90.4
超能 Chaoneng                     7672         2631be       2421         2620be       2346b        3521b        2458          864bde       761          833bde       703b        1471b
                                  85.2         87.7         80.7         87.3         86.3         84.9         87.3         90.8         82.4         88.6         85.5         86.0
奥妙 Omo                          7093         2502bcde     2246         2346bde      2063e        3059         2198          776bde       658          764bde       590         1252
                                  78.8         83.4         74.9         78.2         75.9         73.7         78.0         81.5         71.2         81.3         71.8         73.2
洁霸 Attack                       2027          706cde       682e         640e         569e         723          526          189de        172de        165e         124          219
                                  22.5         23.5         22.7         21.3         20.9         17.4         18.7         19.8         18.6         17.6         15.1         12.8
威露士Walch                       3444         1163de       1148de       1134de        957e        1246         1033          363cde       359cde       311          277e         511
                                  38.3         38.8         38.3         37.8         35.2         30.0         36.7         38.1         38.8         33.1         33.7         29.9
白猫 Baimao                       5714         1923bd       1800         1991abde     1678         2588b        1926          640e         588          698abde      544         1091
                                  63.5         64.1         60.0         66.3         61.7         62.4         68.4         67.2         63.6         74.3         66.2         63.8
其他（请填入）                     218           45           82ade        91ade        51           73           65           17           22e          26e          25ae         22
